time;time;;;;;;;;;;;;
175;224;;;;;;;;;;;;
174;154;;;;;;;;;;;;
203;155;;;;;;;;;;;;
172;165;;;;;;;;;;;;
171;158;;;;;;;;;;;;
171;158;;;;;;;;;;;;
174;262;;;;;;;;;;;;
161;178;;;;;;;;;;;;
201;169;;;;;;;;;;;;
187;158;;;;;;;;;;;;
175;150;;;;;;;;;;;;
157;193;;;;;;;;;;;;
177;171;;;;;;;;;;;;
168;168;;;;;;;;;;;;
176;162;;;;;;;;;;;;
174;156;;;;;;;;;;;;
176;195;;;;;;;;;;;;
174;152;;;;;;;;;;;;
170;171;;;;;;;;;;;;
189;157;;;;;;;;;;;;
174;196;;;;;;;;;;;;
175;194;;;;;;;;;;;;
186;158;;;;;;;;;;;;
174;156;;;;;;;;;;;;
172;156;;;;;;;;;;;;
216;257;;;;;;;;;;;;
185;164;;;;;;;;;;;;
191;175;;;;;;;;;;;;
194;204;;;;;;;;;;;;
158;171;;;;;;;;;;;;
169;174;;;;;;;;;;;;
207;154;;;;;;;;;;;;
206;167;;;;;;;;;;;;
171;186;;;;;;;;;;;;
156;159;;;;;;;;;;;;
201;166;;;;;;;;;;;;
205;164;;;;;;;;;;;;
225;185;;;;;;;;;;;;
173;191;;;;;;;;;;;;
158;169;;;;;;;;;;;;
170;161;;;;;;;;;;;;
203;167;;;;;;;;;;;;
193;166;;;;;;;;;;;;
173;174;;;;;;;;;;;;
173;167;;;;;;;;;;;;
172;163;;;;;;;;;;;;
205;161;;;;;;;;;;;;
160;161;;;;;;;;;;;;
192;165;;;;;;;;;;;;
174;177;;;;;;;;;;;;
201;170;;;;;;;;;;;;
173;161;;;;;;;;;;;;
208;212;;;;;;;;;;;;
189;162;;;;;;;;;;;;
183;185;;;;;;;;;;;;
157;156;;;;;;;;;;;;
176;151;;;;;;;;;;;;
190;160;;;;;;;;;;;;
186;165;;;;;;;;;;;;
171;152;;;;;;;;;;;;
175;169;;;;;;;;;;;;
174;171;;;;;;;;;;;;
237;297;;;;;;;;;;;;
187;178;;;;;;;;;;;;
217;157;;;;;;;;;;;;
171;179;;;;;;;;;;;;
193;210;;;;;;;;;;;;
172;150;;;;;;;;;;;;
171;158;;;;;;;;;;;;
174;212;;;;;;;;;;;;
256;260;;;;;;;;;;;;
172;169;;;;;;;;;;;;
220;160;;;;;;;;;;;;
597;540;;;;;;;;;;;;
191;195;;;;;;;;;;;;
209;162;;;;;;;;;;;;
202;165;;;;;;;;;;;;
591;537;;;;;;;;;;;;
172;157;;;;;;;;;;;;
172;159;;;;;;;;;;;;
192;154;;;;;;;;;;;;
579;536;;;;;;;;;;;;
172;278;;;;;;;;;;;;
176;174;;;;;;;;;;;;
173;156;;;;;;;;;;;;
170;178;;;;;;;;;;;;
173;167;;;;;;;;;;;;
172;189;;;;;;;;;;;;
171;176;;;;;;;;;;;;
157;170;;;;;;;;;;;;
185;152;;;;;;;;;;;;
159;274;;;;;;;;;;;;
188;172;;;;;;;;;;;;
171;160;;;;;;;;;;;;
185;186;;;;;;;;;;;;
172;162;;;;;;;;;;;;
172;159;;;;;;;;;;;;
201;217;;;;;;;;;;;;
246;260;;;;;;;;;;;;
220;205;;;;;;;;;;;;
171;154;;;;;;;;;;;;
177;180;;;;;;;;;;;;
174;150;;;;;;;;;;;;
235;150;;;;;;;;;;;;
247;179;;;;;;;;;;;;
203;165;;;;;;;;;;;;
249;172;;;;;;;;;;;;
175;171;;;;;;;;;;;;
232;288;;;;;;;;;;;;
205;160;;;;;;;;;;;;
170;159;;;;;;;;;;;;
173;165;;;;;;;;;;;;
188;151;;;;;;;;;;;;
204;186;;;;;;;;;;;;
174;203;;;;;;;;;;;;
175;152;;;;;;;;;;;;
154;151;;;;;;;;;;;;
156;168;;;;;;;;;;;;
170;161;;;;;;;;;;;;
170;149;;;;;;;;;;;;
173;193;;;;;;;;;;;;
160;177;;;;;;;;;;;;
